ID,Class,Path,Band
1.4293.47,EC,1.4293.47.dat,1.0
1.4293.53,EC,1.4293.53.dat,1.0
1.4293.228,EC,1.4293.228.dat,1.0
1.4293.1469,RRab,1.4293.1469.dat,1.0
1.4293.1493,RRab,1.4293.1493.dat,1.0
1.4294.26,EC,1.4294.26.dat,1.0
1.4294.36,Cep_0,1.4294.36.dat,1.0
1.4294.128,EC,1.4294.128.dat,1.0
1.4294.178,EC,1.4294.178.dat,1.0
1.4294.672,EC,1.4294.672.dat,1.0
1.4294.1825,RRc,1.4294.1825.dat,1.0
1.4294.2056,RRab,1.4294.2056.dat,1.0
1.4294.2088,RRab,1.4294.2088.dat,1.0
1.4294.2487,RRab,1.4294.2487.dat,1.0
1.4295.10,EC,1.4295.10.dat,1.0
1.4295.67,EC,1.4295.67.dat,1.0
1.4295.526,EC,1.4295.526.dat,1.0
1.4295.828,RRab,1.4295.828.dat,1.0
1.4295.1273,RRab,1.4295.1273.dat,1.0
1.4295.1948,RRc,1.4295.1948.dat,1.0
1.4296.8,EC,1.4296.8.dat,1.0
1.4296.25,LPV,1.4296.25.dat,1.0
1.4296.70,Cep_1,1.4296.70.dat,1.0
1.4296.203,EC,1.4296.203.dat,1.0
1.4296.1302,RRab,1.4296.1302.dat,1.0
1.4296.1666,EC,1.4296.1666.dat,1.0
1.4296.1718,RRc,1.4296.1718.dat,1.0
1.4296.1789,RRab,1.4296.1789.dat,1.0
1.4296.1885,RRab,1.4296.1885.dat,1.0
1.4297.13,LPV,1.4297.13.dat,1.0
1.4297.33,EC,1.4297.33.dat,1.0
1.4297.1121,RRab,1.4297.1121.dat,1.0
1.4297.1231,EC,1.4297.1231.dat,1.0
1.4297.1435,RRab,1.4297.1435.dat,1.0
1.4297.1619,RRab,1.4297.1619.dat,1.0
1.4297.1685,RRab,1.4297.1685.dat,1.0
1.4297.1810,RRab,1.4297.1810.dat,1.0
1.4297.1944,RRc,1.4297.1944.dat,1.0
1.4298.63,EC,1.4298.63.dat,1.0
1.4298.838,RRab,1.4298.838.dat,1.0
1.4298.989,RRab,1.4298.989.dat,1.0
1.4409.192,EC,1.4409.192.dat,1.0
1.4409.268,EC,1.4409.268.dat,1.0
1.4409.1401,RRc,1.4409.1401.dat,1.0
1.4409.1564,RRc,1.4409.1564.dat,1.0
1.4410.27,LPV,1.4410.27.dat,1.0
1.4410.76,EC,1.4410.76.dat,1.0
1.4410.94,EC,1.4410.94.dat,1.0
1.4410.495,EC,1.4410.495.dat,1.0
1.4410.876,RRab,1.4410.876.dat,1.0
1.4410.1313,EC,1.4410.1313.dat,1.0
1.4410.1337,RRab,1.4410.1337.dat,1.0
1.4410.1672,RRab,1.4410.1672.dat,1.0
1.4410.1891,EC,1.4410.1891.dat,1.0
1.4410.2232,RRab,1.4410.2232.dat,1.0
1.4411.11,EC,1.4411.11.dat,1.0
1.4411.16,LPV,1.4411.16.dat,1.0
1.4411.234,EC,1.4411.234.dat,1.0
1.4411.358,EC,1.4411.358.dat,1.0
1.4411.612,EC,1.4411.612.dat,1.0
1.4411.955,RRab,1.4411.955.dat,1.0
1.4411.1184,RRab,1.4411.1184.dat,1.0
1.4411.1623,RRab,1.4411.1623.dat,1.0
1.4411.1898,RRab,1.4411.1898.dat,1.0
1.4412.15,EC,1.4412.15.dat,1.0
1.4412.28,EC,1.4412.28.dat,1.0
1.4412.29,Cep_0,1.4412.29.dat,1.0
1.4412.130,Cep_1,1.4412.130.dat,1.0
1.4412.571,EC,1.4412.571.dat,1.0
1.4412.902,EC,1.4412.902.dat,1.0
1.4412.1128,RRc,1.4412.1128.dat,1.0
1.4412.1429,RRab,1.4412.1429.dat,1.0
1.4412.1673,RRab,1.4412.1673.dat,1.0
1.4412.1944,RRab,1.4412.1944.dat,1.0
1.4412.1988,EC,1.4412.1988.dat,1.0
1.4412.2606,RRab,1.4412.2606.dat,1.0
1.4413.25,LPV,1.4413.25.dat,1.0
1.4413.45,LPV,1.4413.45.dat,1.0
1.4413.268,EC,1.4413.268.dat,1.0
1.4413.417,EC,1.4413.417.dat,1.0
1.4413.1808,RRab,1.4413.1808.dat,1.0
1.4414.42,Cep_1,1.4414.42.dat,1.0
1.4414.1965,RRab,1.4414.1965.dat,1.0
1.4415.38,EC,1.4415.38.dat,1.0
1.4415.55,Cep_1,1.4415.55.dat,1.0
1.4415.59,EC,1.4415.59.dat,1.0
1.4415.481,UNK,1.4415.481.dat,1.0
1.4415.773,RRab,1.4415.773.dat,1.0
1.4415.1432,RRab,1.4415.1432.dat,1.0
1.4415.1523,RRc,1.4415.1523.dat,1.0
1.4416.306,EC,1.4416.306.dat,1.0
1.4416.399,EC,1.4416.399.dat,1.0
1.4416.1186,RRab,1.4416.1186.dat,1.0
1.4416.1541,RRab,1.4416.1541.dat,1.0
1.4416.1545,EC,1.4416.1545.dat,1.0
1.4417.13,Cep_0,1.4417.13.dat,1.0
1.4417.273,EC,1.4417.273.dat,1.0
1.4417.290,EC,1.4417.290.dat,1.0
1.4417.1511,RRab,1.4417.1511.dat,1.0
1.4417.1687,RRab,1.4417.1687.dat,1.0
1.4417.1711,RRab,1.4417.1711.dat,1.0
1.4417.2177,RRab,1.4417.2177.dat,1.0
1.4418.20,LPV,1.4418.20.dat,1.0
1.4418.34,LPV,1.4418.34.dat,1.0
1.4418.1804,RRab,1.4418.1804.dat,1.0
1.4418.1899,RRab,1.4418.1899.dat,1.0
1.4418.1975,RRab,1.4418.1975.dat,1.0
1.4419.14,EC,1.4419.14.dat,1.0
1.4419.56,EC,1.4419.56.dat,1.0
1.4529.9,LPV,1.4529.9.dat,1.0
1.4529.204,EC,1.4529.204.dat,1.0
1.4530.37,EC,1.4530.37.dat,1.0
1.4530.693,RRab,1.4530.693.dat,1.0
1.4530.757,RRab,1.4530.757.dat,1.0
1.4530.1282,RRc,1.4530.1282.dat,1.0
1.4530.1313,RRab,1.4530.1313.dat,1.0
1.4530.1441,RRc,1.4530.1441.dat,1.0
1.4531.99,EC,1.4531.99.dat,1.0
1.4531.111,EC,1.4531.111.dat,1.0
1.4531.168,EC,1.4531.168.dat,1.0
1.4531.1085,RRab,1.4531.1085.dat,1.0
1.4531.1768,UNK,1.4531.1768.dat,1.0
1.4532.39,LPV,1.4532.39.dat,1.0
1.4532.66,Cep_0,1.4532.66.dat,1.0
1.4532.845,UNK,1.4532.845.dat,1.0
1.4533.30,EC,1.4533.30.dat,1.0
1.4533.33,EC,1.4533.33.dat,1.0
1.4533.52,Cep_1,1.4533.52.dat,1.0
1.4533.100,EC,1.4533.100.dat,1.0
1.4533.600,EC,1.4533.600.dat,1.0
1.4533.950,EC,1.4533.950.dat,1.0
1.4533.1080,EC,1.4533.1080.dat,1.0
1.4534.23,Cep_0,1.4534.23.dat,1.0
1.4534.33,Cep_0,1.4534.33.dat,1.0
1.4534.48,Cep_0,1.4534.48.dat,1.0
1.4534.140,EC,1.4534.140.dat,1.0
1.4534.188,EC,1.4534.188.dat,1.0
1.4534.260,EC,1.4534.260.dat,1.0
1.4534.478,EC,1.4534.478.dat,1.0
1.4534.664,EC,1.4534.664.dat,1.0
1.4534.1593,RRab,1.4534.1593.dat,1.0
1.4534.1677,UNK,1.4534.1677.dat,1.0
1.4534.1817,RRab,1.4534.1817.dat,1.0
1.4535.273,EC,1.4535.273.dat,1.0
1.4535.1126,EC,1.4535.1126.dat,1.0
1.4535.1223,RRab,1.4535.1223.dat,1.0
1.4536.69,LPV,1.4536.69.dat,1.0
1.4536.112,LPV,1.4536.112.dat,1.0
1.4536.581,EC,1.4536.581.dat,1.0
1.4536.1115,RRab,1.4536.1115.dat,1.0
1.4536.1136,RRab,1.4536.1136.dat,1.0
1.4536.1236,RRab,1.4536.1236.dat,1.0
1.4536.1240,RRab,1.4536.1240.dat,1.0
1.4536.1515,RRab,1.4536.1515.dat,1.0
1.4536.1720,RRab,1.4536.1720.dat,1.0
1.4537.228,EC,1.4537.228.dat,1.0
1.4537.1193,RRab,1.4537.1193.dat,1.0
1.4537.1521,RRab,1.4537.1521.dat,1.0
1.4537.1949,RRab,1.4537.1949.dat,1.0
1.4537.1950,RRab,1.4537.1950.dat,1.0
1.4538.266,EC,1.4538.266.dat,1.0
1.4538.317,EC,1.4538.317.dat,1.0
1.4538.444,EC,1.4538.444.dat,1.0
1.4538.1045,RRab,1.4538.1045.dat,1.0
1.4538.1692,RRab,1.4538.1692.dat,1.0
1.4539.37,EC,1.4539.37.dat,1.0
1.4539.77,Cep_0,1.4539.77.dat,1.0
1.4539.88,EC,1.4539.88.dat,1.0
1.4539.386,EC,1.4539.386.dat,1.0
1.4540.49,EC,1.4540.49.dat,1.0
1.4540.115,LPV,1.4540.115.dat,1.0
1.4540.934,RRab,1.4540.934.dat,1.0
1.4650.414,RRab,1.4650.414.dat,1.0
1.4651.8,LPV,1.4651.8.dat,1.0
1.4651.39,EC,1.4651.39.dat,1.0
1.4651.1043,EC,1.4651.1043.dat,1.0
1.4651.2291,EC,1.4651.2291.dat,1.0
1.4652.42,Cep_1,1.4652.42.dat,1.0
1.4652.360,EC,1.4652.360.dat,1.0
1.4652.565,EC,1.4652.565.dat,1.0
1.4652.1639,RRab,1.4652.1639.dat,1.0
1.4653.29,Cep_0,1.4653.29.dat,1.0
1.4653.55,EC,1.4653.55.dat,1.0
1.4653.119,EC,1.4653.119.dat,1.0
1.4653.466,EC,1.4653.466.dat,1.0
1.4653.1029,RRab,1.4653.1029.dat,1.0
1.4653.1397,RRab,1.4653.1397.dat,1.0
1.4653.1692,RRab,1.4653.1692.dat,1.0
1.4653.2146,RRc,1.4653.2146.dat,1.0
1.4654.131,LPV,1.4654.131.dat,1.0
1.4654.132,EC,1.4654.132.dat,1.0
1.4654.149,EC,1.4654.149.dat,1.0
1.4654.583,RRab,1.4654.583.dat,1.0
1.4654.1919,RRc,1.4654.1919.dat,1.0
1.4655.46,Cep_0,1.4655.46.dat,1.0
1.4655.143,EC,1.4655.143.dat,1.0
1.4656.117,LPV,1.4656.117.dat,1.0
1.4656.154,EC,1.4656.154.dat,1.0
1.4656.606,EC,1.4656.606.dat,1.0
1.4656.769,EC,1.4656.769.dat,1.0
1.4656.1000,RRab,1.4656.1000.dat,1.0
1.4657.14,EC,1.4657.14.dat,1.0
1.4657.32,LPV,1.4657.32.dat,1.0
1.4657.37,Cep_1,1.4657.37.dat,1.0
1.4657.198,Cep_1,1.4657.198.dat,1.0
1.4657.484,EC,1.4657.484.dat,1.0
1.4657.1472,EC,1.4657.1472.dat,1.0
1.4657.1497,RRab,1.4657.1497.dat,1.0
1.4657.1580,RRab,1.4657.1580.dat,1.0
1.4657.1623,RRab,1.4657.1623.dat,1.0
1.4657.1714,RRab,1.4657.1714.dat,1.0
1.4657.1862,UNK,1.4657.1862.dat,1.0
1.4658.66,Cep_1,1.4658.66.dat,1.0
1.4658.68,EC,1.4658.68.dat,1.0
1.4658.1312,RRab,1.4658.1312.dat,1.0
1.4658.1362,RRab,1.4658.1362.dat,1.0
1.4658.1408,RRab,1.4658.1408.dat,1.0
1.4659.63,Cep_0,1.4659.63.dat,1.0
1.4659.138,EC,1.4659.138.dat,1.0
1.4659.157,EC,1.4659.157.dat,1.0
1.4659.322,EC,1.4659.322.dat,1.0
1.4659.565,EC,1.4659.565.dat,1.0
1.4659.1117,EC,1.4659.1117.dat,1.0
1.4659.1443,RRab,1.4659.1443.dat,1.0
1.4659.1800,RRab,1.4659.1800.dat,1.0
1.4659.2151,RRc,1.4659.2151.dat,1.0
1.4659.2315,RRab,1.4659.2315.dat,1.0
1.4659.2493,RRab,1.4659.2493.dat,1.0
1.4660.621,EC,1.4660.621.dat,1.0
1.4660.1650,RRab,1.4660.1650.dat,1.0
1.4661.17,Cep_0,1.4661.17.dat,1.0
1.4661.226,EC,1.4661.226.dat,1.0
1.4661.560,EC,1.4661.560.dat,1.0
1.4661.582,EC,1.4661.582.dat,1.0
1.4661.1279,EC,1.4661.1279.dat,1.0
10.3186.23,EC,10.3186.23.dat,1.0
10.3186.24,EC,10.3186.24.dat,1.0
10.3186.81,EC,10.3186.81.dat,1.0
10.3187.11,LPV,10.3187.11.dat,1.0
10.3187.111,EC,10.3187.111.dat,1.0
10.3187.519,RRab,10.3187.519.dat,1.0
10.3188.14,Cep_0,10.3188.14.dat,1.0
10.3188.27,EC,10.3188.27.dat,1.0
10.3188.830,EC,10.3188.830.dat,1.0
10.3189.17,LPV,10.3189.17.dat,1.0
10.3189.26,LPV,10.3189.26.dat,1.0
10.3189.496,RRab,10.3189.496.dat,1.0
10.3189.601,RRab,10.3189.601.dat,1.0
10.3190.501,RRc,10.3190.501.dat,1.0
10.3191.11,LPV,10.3191.11.dat,1.0
10.3191.45,EC,10.3191.45.dat,1.0
10.3191.403,RRab,10.3191.403.dat,1.0
10.3192.14,LPV,10.3192.14.dat,1.0
10.3192.42,EC,10.3192.42.dat,1.0
10.3192.200,EC,10.3192.200.dat,1.0
10.3193.382,RRab,10.3193.382.dat,1.0
10.3193.457,RRc,10.3193.457.dat,1.0
10.3193.500,EC,10.3193.500.dat,1.0
10.3193.514,UNK,10.3193.514.dat,1.0
10.3193.539,RRab,10.3193.539.dat,1.0
10.3194.30,EC,10.3194.30.dat,1.0
10.3194.499,RRab,10.3194.499.dat,1.0
10.3194.536,RRab,10.3194.536.dat,1.0
10.3195.484,RRab,10.3195.484.dat,1.0
10.3195.501,RRab,10.3195.501.dat,1.0
10.3195.532,RRab,10.3195.532.dat,1.0
10.3196.16,LPV,10.3196.16.dat,1.0
10.3196.19,LPV,10.3196.19.dat,1.0
10.3197.42,EC,10.3197.42.dat,1.0
10.3307.335,RRc,10.3307.335.dat,1.0
10.3308.6,EC,10.3308.6.dat,1.0
10.3308.10,LPV,10.3308.10.dat,1.0
10.3308.30,EC,10.3308.30.dat,1.0
10.3308.576,RRab,10.3308.576.dat,1.0
10.3308.714,RRab,10.3308.714.dat,1.0
10.3308.797,EC,10.3308.797.dat,1.0
10.3308.1087,EC,10.3308.1087.dat,1.0
10.3309.17,Cep_0,10.3309.17.dat,1.0
10.3309.174,EC,10.3309.174.dat,1.0
10.3309.476,RRab,10.3309.476.dat,1.0
10.3309.806,RRab,10.3309.806.dat,1.0
10.3309.839,RRab,10.3309.839.dat,1.0
10.3310.634,RRab,10.3310.634.dat,1.0
10.3310.689,RRab,10.3310.689.dat,1.0
10.3310.723,RRc,10.3310.723.dat,1.0
10.3311.22,EC,10.3311.22.dat,1.0
10.3311.101,EC,10.3311.101.dat,1.0
10.3311.612,RRc,10.3311.612.dat,1.0
10.3311.724,RRab,10.3311.724.dat,1.0
10.3312.30,LPV,10.3312.30.dat,1.0
10.3312.672,EC,10.3312.672.dat,1.0
10.3312.698,RRab,10.3312.698.dat,1.0
10.3313.62,EC,10.3313.62.dat,1.0
10.3313.336,EC,10.3313.336.dat,1.0
10.3313.459,RRab,10.3313.459.dat,1.0
10.3313.481,RRab,10.3313.481.dat,1.0
10.3314.543,EC,10.3314.543.dat,1.0
10.3314.769,RRab,10.3314.769.dat,1.0
10.3314.787,RRc,10.3314.787.dat,1.0
10.3314.873,RRc,10.3314.873.dat,1.0
10.3314.923,RRab,10.3314.923.dat,1.0
10.3314.1029,RRab,10.3314.1029.dat,1.0
10.3315.9,LPV,10.3315.9.dat,1.0
10.3315.51,EC,10.3315.51.dat,1.0
10.3315.66,EC,10.3315.66.dat,1.0
10.3315.213,EC,10.3315.213.dat,1.0
10.3315.677,RRab,10.3315.677.dat,1.0
10.3315.706,RRab,10.3315.706.dat,1.0
10.3315.723,EC,10.3315.723.dat,1.0
10.3315.758,UNK,10.3315.758.dat,1.0
10.3316.50,EC,10.3316.50.dat,1.0
10.3316.198,EC,10.3316.198.dat,1.0
10.3317.17,Cep_0,10.3317.17.dat,1.0
10.3317.19,LPV,10.3317.19.dat,1.0
10.3317.33,Cep_0,10.3317.33.dat,1.0
10.3317.329,EC,10.3317.329.dat,1.0
10.3317.756,RRab,10.3317.756.dat,1.0
10.3317.776,RRab,10.3317.776.dat,1.0
10.3317.940,RRab,10.3317.940.dat,1.0
10.3317.1094,RRab,10.3317.1094.dat,1.0
10.3318.44,EC,10.3318.44.dat,1.0
10.3318.51,EC,10.3318.51.dat,1.0
10.3428.37,EC,10.3428.37.dat,1.0
10.3428.189,EC,10.3428.189.dat,1.0
10.3428.326,RRab,10.3428.326.dat,1.0
10.3429.194,EC,10.3429.194.dat,1.0
10.3429.851,RRab,10.3429.851.dat,1.0
10.3429.857,RRab,10.3429.857.dat,1.0
10.3430.8,EC,10.3430.8.dat,1.0
10.3430.170,EC,10.3430.170.dat,1.0
10.3430.1344,RRc,10.3430.1344.dat,1.0
10.3431.12,EC,10.3431.12.dat,1.0
10.3432.15,EC,10.3432.15.dat,1.0
10.3432.646,RRab,10.3432.646.dat,1.0
10.3432.654,RRab,10.3432.654.dat,1.0
10.3432.666,RRc,10.3432.666.dat,1.0
10.3432.772,RRab,10.3432.772.dat,1.0
10.3432.1036,RRab,10.3432.1036.dat,1.0
10.3433.486,RRab,10.3433.486.dat,1.0
10.3434.32,EC,10.3434.32.dat,1.0
10.3434.825,UNK,10.3434.825.dat,1.0
10.3434.826,RRab,10.3434.826.dat,1.0
10.3434.844,EC,10.3434.844.dat,1.0
10.3435.160,EC,10.3435.160.dat,1.0
10.3435.720,RRab,10.3435.720.dat,1.0
10.3435.907,RRc,10.3435.907.dat,1.0
10.3435.924,RRab,10.3435.924.dat,1.0
10.3436.11,LPV,10.3436.11.dat,1.0
10.3436.21,EC,10.3436.21.dat,1.0
10.3436.53,LPV,10.3436.53.dat,1.0
10.3436.66,Cep_1,10.3436.66.dat,1.0
10.3436.998,RRab,10.3436.998.dat,1.0
10.3437.11,LPV,10.3437.11.dat,1.0
10.3437.64,EC,10.3437.64.dat,1.0
10.3437.932,RRab,10.3437.932.dat,1.0
10.3437.941,RRab,10.3437.941.dat,1.0
10.3437.977,RRab,10.3437.977.dat,1.0
10.3438.10,EC,10.3438.10.dat,1.0
10.3438.193,EC,10.3438.193.dat,1.0
10.3438.240,UNK,10.3438.240.dat,1.0
10.3438.601,EC,10.3438.601.dat,1.0
10.3438.817,RRab,10.3438.817.dat,1.0
10.3438.965,RRab,10.3438.965.dat,1.0
10.3439.366,RRab,10.3439.366.dat,1.0
10.3549.74,EC,10.3549.74.dat,1.0
10.3550.39,EC,10.3550.39.dat,1.0
10.3550.45,EC,10.3550.45.dat,1.0
10.3550.247,EC,10.3550.247.dat,1.0
10.3550.263,EC,10.3550.263.dat,1.0
10.3550.282,EC,10.3550.282.dat,1.0
10.3550.501,RRab,10.3550.501.dat,1.0
10.3550.783,RRab,10.3550.783.dat,1.0
10.3550.888,RRc,10.3550.888.dat,1.0
10.3551.48,EC,10.3551.48.dat,1.0
10.3551.559,RRab,10.3551.559.dat,1.0
10.3551.884,RRab,10.3551.884.dat,1.0
10.3552.202,EC,10.3552.202.dat,1.0
10.3552.244,EC,10.3552.244.dat,1.0
10.3552.800,EC,10.3552.800.dat,1.0
10.3552.1008,RRab,10.3552.1008.dat,1.0
10.3553.13,Cep_0,10.3553.13.dat,1.0
10.3553.14,LPV,10.3553.14.dat,1.0
10.3553.113,EC,10.3553.113.dat,1.0
10.3553.584,RRab,10.3553.584.dat,1.0
10.3554.74,EC,10.3554.74.dat,1.0
10.3554.781,RRab,10.3554.781.dat,1.0
10.3554.787,RRab,10.3554.787.dat,1.0
10.3554.878,RRab,10.3554.878.dat,1.0
10.3555.13,LPV,10.3555.13.dat,1.0
10.3555.531,RRab,10.3555.531.dat,1.0
10.3555.694,RRab,10.3555.694.dat,1.0
10.3555.819,RRab,10.3555.819.dat,1.0
10.3555.865,RRab,10.3555.865.dat,1.0
10.3556.256,UNK,10.3556.256.dat,1.0
10.3556.746,RRab,10.3556.746.dat,1.0
10.3556.872,RRab,10.3556.872.dat,1.0
10.3556.924,RRab,10.3556.924.dat,1.0
10.3556.986,RRc,10.3556.986.dat,1.0
10.3557.572,UNK,10.3557.572.dat,1.0
10.3557.827,RRc,10.3557.827.dat,1.0
10.3557.963,RRab,10.3557.963.dat,1.0
10.3557.1024,RRc,10.3557.1024.dat,1.0
10.3557.1080,RRab,10.3557.1080.dat,1.0
10.3558.15,LPV,10.3558.15.dat,1.0
10.3558.76,EC,10.3558.76.dat,1.0
10.3558.488,RRab,10.3558.488.dat,1.0
10.3558.744,RRab,10.3558.744.dat,1.0
10.3558.778,RRc,10.3558.778.dat,1.0
10.3558.822,RRab,10.3558.822.dat,1.0
10.3558.889,RRab,10.3558.889.dat,1.0
10.3558.1035,RRab,10.3558.1035.dat,1.0
10.3559.21,LPV,10.3559.21.dat,1.0
10.3559.1019,RRab,10.3559.1019.dat,1.0
10.3559.1080,RRc,10.3559.1080.dat,1.0
10.3560.4,Cep_0,10.3560.4.dat,1.0
10.3560.324,RRc,10.3560.324.dat,1.0
10.3670.269,RRab,10.3670.269.dat,1.0
10.3670.317,RRab,10.3670.317.dat,1.0
10.3671.32,EC,10.3671.32.dat,1.0
10.3671.175,EC,10.3671.175.dat,1.0
10.3671.486,RRab,10.3671.486.dat,1.0
10.3671.575,RRab,10.3671.575.dat,1.0
10.3671.650,RRab,10.3671.650.dat,1.0
10.3671.762,RRab,10.3671.762.dat,1.0
10.3671.837,RRab,10.3671.837.dat,1.0
10.3672.25,EC,10.3672.25.dat,1.0
10.3672.155,EC,10.3672.155.dat,1.0
10.3673.24,LPV,10.3673.24.dat,1.0
10.3673.28,LPV,10.3673.28.dat,1.0
10.3673.1018,RRc,10.3673.1018.dat,1.0
10.3673.1028,EC,10.3673.1028.dat,1.0
10.3674.11,Cep_0,10.3674.11.dat,1.0
10.3674.76,EC,10.3674.76.dat,1.0
10.3674.785,RRab,10.3674.785.dat,1.0
10.3674.797,RRab,10.3674.797.dat,1.0
10.3674.896,RRab,10.3674.896.dat,1.0
10.3674.1079,RRab,10.3674.1079.dat,1.0
10.3675.459,EC,10.3675.459.dat,1.0
10.3675.593,RRab,10.3675.593.dat,1.0
10.3675.799,RRab,10.3675.799.dat,1.0
10.3675.1014,RRab,10.3675.1014.dat,1.0
10.3676.769,RRab,10.3676.769.dat,1.0
10.3676.782,RRab,10.3676.782.dat,1.0
10.3677.14,LPV,10.3677.14.dat,1.0
10.3677.108,EC,10.3677.108.dat,1.0
10.3677.631,RRab,10.3677.631.dat,1.0
10.3677.720,RRab,10.3677.720.dat,1.0
10.3678.15,LPV,10.3678.15.dat,1.0
10.3678.136,EC,10.3678.136.dat,1.0
10.3678.169,EC,10.3678.169.dat,1.0
10.3678.867,RRab,10.3678.867.dat,1.0
10.3678.1079,RRab,10.3678.1079.dat,1.0
10.3679.19,LPV,10.3679.19.dat,1.0
10.3679.24,LPV,10.3679.24.dat,1.0
10.3679.25,EC,10.3679.25.dat,1.0
10.3679.31,EC,10.3679.31.dat,1.0
10.3679.769,RRab,10.3679.769.dat,1.0
10.3679.908,RRab,10.3679.908.dat,1.0
10.3679.1017,RRab,10.3679.1017.dat,1.0
10.3679.1077,RRab,10.3679.1077.dat,1.0
10.3679.1183,RRab,10.3679.1183.dat,1.0
10.3680.18,EC,10.3680.18.dat,1.0
10.3680.215,EC,10.3680.215.dat,1.0
10.3680.906,RRab,10.3680.906.dat,1.0
10.3680.988,RRc,10.3680.988.dat,1.0
10.3680.991,RRab,10.3680.991.dat,1.0
10.3681.385,RRab,10.3681.385.dat,1.0
10.3791.179,RRab,10.3791.179.dat,1.0
10.3791.334,RRab,10.3791.334.dat,1.0
10.3792.404,EC,10.3792.404.dat,1.0
10.3792.470,RRab,10.3792.470.dat,1.0
10.3792.704,RRab,10.3792.704.dat,1.0
10.3793.19,EC,10.3793.19.dat,1.0
10.3793.573,RRc,10.3793.573.dat,1.0
10.3793.644,RRab,10.3793.644.dat,1.0
10.3793.686,RRab,10.3793.686.dat,1.0
10.3793.757,RRab,10.3793.757.dat,1.0
10.3793.892,EC,10.3793.892.dat,1.0
10.3794.41,EC,10.3794.41.dat,1.0
10.3794.42,EC,10.3794.42.dat,1.0
10.3794.397,UNK,10.3794.397.dat,1.0
10.3795.70,EC,10.3795.70.dat,1.0
10.3795.308,EC,10.3795.308.dat,1.0
10.3795.712,RRab,10.3795.712.dat,1.0
10.3795.729,EC,10.3795.729.dat,1.0
10.3795.943,RRab,10.3795.943.dat,1.0
10.3796.744,UNK,10.3796.744.dat,1.0
10.3797.605,RRab,10.3797.605.dat,1.0
10.3797.923,RRc,10.3797.923.dat,1.0
10.3797.949,RRab,10.3797.949.dat,1.0
10.3798.10,LPV,10.3798.10.dat,1.0
10.3798.55,EC,10.3798.55.dat,1.0
10.3798.634,RRc,10.3798.634.dat,1.0
10.3798.838,RRab,10.3798.838.dat,1.0
10.3799.23,LPV,10.3799.23.dat,1.0
10.3799.25,EC,10.3799.25.dat,1.0
10.3799.109,EC,10.3799.109.dat,1.0
10.3799.363,EC,10.3799.363.dat,1.0
10.3799.449,EC,10.3799.449.dat,1.0
10.3799.531,RRab,10.3799.531.dat,1.0
10.3799.811,RRab,10.3799.811.dat,1.0
10.3799.912,RRab,10.3799.912.dat,1.0
10.3800.836,RRab,10.3800.836.dat,1.0
10.3800.914,RRab,10.3800.914.dat,1.0
10.3800.972,RRab,10.3800.972.dat,1.0
10.3800.1073,RRc,10.3800.1073.dat,1.0
10.3800.1218,RRab,10.3800.1218.dat,1.0
10.3801.24,EC,10.3801.24.dat,1.0
10.3801.889,RRc,10.3801.889.dat,1.0
10.3802.8,LPV,10.3802.8.dat,1.0
10.3802.311,RRab,10.3802.311.dat,1.0
10.3802.339,RRab,10.3802.339.dat,1.0
10.3802.446,RRc,10.3802.446.dat,1.0
10.3912.31,EC,10.3912.31.dat,1.0
10.3912.86,EC,10.3912.86.dat,1.0
10.3912.425,RRab,10.3912.425.dat,1.0
10.3913.16,Cep_0,10.3913.16.dat,1.0
10.3913.22,EC,10.3913.22.dat,1.0
10.3913.168,EC,10.3913.168.dat,1.0
10.3913.941,RRab,10.3913.941.dat,1.0
10.3914.16,Cep_0,10.3914.16.dat,1.0
10.3914.26,EC,10.3914.26.dat,1.0
10.3914.583,EC,10.3914.583.dat,1.0
10.3914.645,RRc,10.3914.645.dat,1.0
10.3914.699,RRab,10.3914.699.dat,1.0
10.3914.827,RRc,10.3914.827.dat,1.0
10.3914.1033,RRc,10.3914.1033.dat,1.0
10.3915.805,RRab,10.3915.805.dat,1.0
10.3916.324,UNK,10.3916.324.dat,1.0
10.3916.338,EC,10.3916.338.dat,1.0
10.3916.638,RRab,10.3916.638.dat,1.0
10.3916.847,RRab,10.3916.847.dat,1.0
10.3916.849,RRc,10.3916.849.dat,1.0
10.3916.911,RRc,10.3916.911.dat,1.0
10.3917.15,LPV,10.3917.15.dat,1.0
10.3917.17,EC,10.3917.17.dat,1.0
10.3917.27,EC,10.3917.27.dat,1.0
10.3917.642,RRab,10.3917.642.dat,1.0
10.3918.213,UNK,10.3918.213.dat,1.0
10.3919.35,EC,10.3919.35.dat,1.0
10.3919.99,EC,10.3919.99.dat,1.0
10.3919.330,EC,10.3919.330.dat,1.0
10.3919.394,EC,10.3919.394.dat,1.0
10.3919.513,RRab,10.3919.513.dat,1.0
10.3920.22,LPV,10.3920.22.dat,1.0
10.3920.866,EC,10.3920.866.dat,1.0
10.3920.915,RRab,10.3920.915.dat,1.0
10.3920.1016,RRab,10.3920.1016.dat,1.0
10.3921.739,RRab,10.3921.739.dat,1.0
10.3921.1120,RRab,10.3921.1120.dat,1.0
10.3921.1170,RRab,10.3921.1170.dat,1.0
10.3922.16,LPV,10.3922.16.dat,1.0
10.3922.33,LPV,10.3922.33.dat,1.0
10.3922.66,EC,10.3922.66.dat,1.0
10.3922.978,RRab,10.3922.978.dat,1.0
